t_s,sinal_filtrado,janela,classificacao
19.176,2.4442973087641363e-05,39,0
19.178,2.6466188360007324e-05,39,0
19.18,2.8713636508470216e-05,39,0
19.182,3.113056814559805e-05,39,0
19.184,3.3659732480737805e-05,39,0
19.186,3.6242391334062014e-05,39,0
19.188,3.881943961203669e-05,39,0
19.19,4.1332639831820965e-05,39,0
19.192,4.372594309377157e-05,39,0
19.194,4.594683914285144e-05,39,0
19.196,4.794765954749135e-05,39,0
19.198,4.968676099387525e-05,39,0
19.2,5.112955097228686e-05,39,0
19.202,5.224936709642872e-05,39,0
19.204,5.302824225388547e-05,39,0
19.206,5.345756002470399e-05,39,0
19.208,5.353855051892914e-05,39,0
19.21,5.328253343186966e-05,39,0
19.212,5.271079884758935e-05,39,0
19.214,5.185402679842608e-05,39,0
19.216,5.0751187770079e-05,39,0
19.218,4.944793285502518e-05,39,0
19.22,4.7994543301604845e-05,39,0
19.222,4.644354150718173e-05,39,0
19.224,4.484709169000461e-05,39,0
19.226,4.3254372718254016e-05,39,0
19.228,4.170916190348828e-05,39,0
19.23,4.024785467181617e-05,39,0
19.232,3.889804241158345e-05,39,0
19.234,3.7677648677767566e-05,39,0
19.236,3.6594553653737726e-05,39,0
19.238,3.564662307194956e-05,39,0
19.24,3.482207601935082e-05,39,0
19.242,3.41001740396306e-05,39,0
19.244,3.3452282369540663e-05,39,0
19.246,3.2843382296121663e-05,39,0
19.248,3.223404347143908e-05,39,0
19.25,3.158272980086131e-05,39,0
19.252,3.0848207533932266e-05,39,0
19.254,2.9991802487811856e-05,39,0
19.256,2.897930401600664e-05,39,0
19.258,2.778240556191885e-05,39,0
19.26,2.6379665096727736e-05,39,0
19.262,2.4757023288125623e-05,39,0
19.264,2.290793154048965e-05,39,0
19.266,2.083314922968672e-05,39,0
19.268,1.854028880830073e-05,39,0
19.27,1.604320788497809e-05,39,0
19.272,1.3361351390788625e-05,39,0
19.274,1.0519137177076178e-05,39,0
19.276,7.545472764596157e-06,39,0
19.278,4.47348190293745e-06,39,0
19.28,1.3404672048693912e-06,39,0
19.282,-1.811966591052428e-06,39,0
19.284,-4.937790949537154e-06,39,0
19.286,-7.986605845059993e-06,39,0
19.288,-1.0903987142597631e-05,39,0
19.29,-1.3632190034318708e-05,39,0
19.292,-1.6111217785120435e-05,39,0
19.294,-1.828021741290535e-05,39,0
19.296,-2.0079142592170942e-05,39,0
19.298,-2.145065180430036e-05,39,0
19.3,-2.234225504788504e-05,39,0
19.302,-2.2708725159660185e-05,39,0
19.304,-2.251473417030167e-05,39,0
19.306,-2.1737593123788652e-05,39,0
19.308,-2.03698889061348e-05,39,0
19.31,-1.842172990034716e-05,39,0
19.312,-1.5922264626543806e-05,39,0
19.314,-1.2920174582476436e-05,39,0
19.316,-9.48297300724971e-06,39,0
19.318,-5.695113517926829e-06,39,0
19.32,-1.655064818464302e-06,39,0
19.322,2.5283902665882863e-06,39,0
19.324,6.7403261384793565e-06,39,0
19.326,1.0864017306005371e-05,39,0
19.328,1.4785206297360784e-05,39,0
19.33,1.8396126597694287e-05,39,0
19.332,2.159918567620012e-05,39,0
19.334,2.4310268607216747e-05,39,0
19.336,2.646163799673894e-05,39,0
19.338,2.8004366762416225e-05,39,0
19.34,2.8910170313068315e-05,39,0
19.342,2.9172453822832847e-05,39,0
19.344,2.880639350411792e-05,39,0
19.346,2.7847940599237e-05,39,0
19.348,2.6351769088486343e-05,39,0
19.35,2.4388344677953853e-05,39,0
19.352,2.2040405316128607e-05,39,0
19.354,1.939916751674693e-05,39,0
19.356,1.6560528350650066e-05,39,0
19.358,1.3621473851538184e-05,39,0
19.36,1.067685200725356e-05,39,0
19.362,7.816604780731198e-06,39,0
19.364,5.123476968986464e-06,39,0
19.366,2.6711626821655766e-06,39,0
19.368,5.228362817263341e-07,39,0
19.37,-1.2699675830540792e-06,39,0
19.372,-2.6681338704803017e-06,39,0
19.374,-3.64539333102528e-06,39,0
19.376,-4.188370915752349e-06,39,0
19.378,-4.296248072317807e-06,39,0
19.38,-3.98006893840722e-06,39,0
19.382,-3.2617443561203422e-06,39,0
19.384,-2.172789752287753e-06,39,0
19.386,-7.528001467439138e-07,39,0
19.388,9.523383551645124e-07,39,0
19.39,2.8924774426170546e-06,39,0
19.392,5.015429872660411e-06,39,0
19.394,7.269317848130345e-06,39,0
19.396,9.60493288503048e-06,39,0
19.398,1.1977944896055016e-05,39,0
19.4,1.4350789916443536e-05,39,0
19.402,1.6694102800900384e-05,39,0
19.404,1.898759754357356e-05,39,0
19.406,2.122030587148552e-05,39,0
19.408,2.3390092624655583e-05,39,0
19.41,2.5502408014491257e-05,39,0
19.412,2.7568306218341832e-05,39,0
19.414,2.960184281914921e-05,39,0
19.416,3.1617062827780365e-05,39,0
19.418,3.3624885770251995e-05,39,0
19.42,3.5630232790241405e-05,39,0
19.422,3.762970435290912e-05,39,0
19.424,3.961004556860941e-05,39,0
19.426,4.1547565662097966e-05,39,0
19.428,4.3408598158150725e-05,39,0
19.43,4.515098078074281e-05,39,0
19.432,4.6726415793058735e-05,39,0
19.434,4.8083474493817854e-05,39,0
19.436,4.917094981230355e-05,39,0
19.438,4.994123897578232e-05,39,0
19.44,5.035344501437326e-05,39,0
19.442,5.0375913019443535e-05,39,0
19.444,4.998797649618282e-05,39,0
19.446,4.918080147948995e-05,39,0
19.448,4.79573707268106e-05,39,0
19.45,4.6331796625158974e-05,39,0
19.452,4.432823218834674e-05,39,0
19.454,4.1979639391491554e-05,39,0
19.456,3.932659335189357e-05,39,0
19.458,3.641619579709486e-05,39,0
19.46,3.3301086968851634e-05,39,0
19.462,3.0038510266428936e-05,39,0
19.464,2.668939889850237e-05,39,0
19.466,2.3317492598844453e-05,39,0
19.468,1.9988522931751475e-05,39,0
19.47,1.6769503619417126e-05,39,0
19.472,1.3728120069772351e-05,39,0
19.474,1.093214433060654e-05,39,0
19.476,8.448734059678774e-06,39,0
19.478,6.343439106204449e-06,39,0
19.48,4.678773436270163e-06,39,0
19.482,3.5123200092733416e-06,39,0
19.484,2.894471536422308e-06,39,0
19.486,2.8660010482333586e-06,39,0
19.488,3.4556761737571823e-06,39,0
19.49,4.6781112681039e-06,39,0
19.492,6.53203258520848e-06,39,0
19.494,8.999108566865086e-06,39,0
19.496,1.2043438469302072e-05,39,0
19.498,1.5611708245587923e-05,39,0
19.5,1.963396459118395e-05,40,0
19.502,2.4024945533471007e-05,40,0
19.504,2.8685906031641447e-05,40,0
19.506,3.35068705181385e-05,40,0
19.508,3.836925689188212e-05,40,0
