t_s,sinal_filtrado,janela
11.864,5.899368006460045e-05,24
11.866,6.303376194198363e-05,24
11.868,6.627647561673033e-05,24
11.87,6.85986853619488e-05,24
11.872,6.99150514892921e-05,24
11.874,7.018155494941908e-05,24
11.876,6.93963888501383e-05,24
11.878,6.759838891342879e-05,24
11.88,6.486342518574804e-05,24
11.882,6.129931750499109e-05,24
11.884,5.703987039127951e-05,24
11.886,5.2238559638277455e-05,24
11.888,4.7062272066697e-05,24
11.89,4.16853532215668e-05,24
11.892,3.6284108601420405e-05,24
11.894,3.103184421983871e-05,24
11.896,2.6094480866842755e-05,24
11.898,2.162670707896703e-05,24
11.9,1.7768594047680316e-05,24
11.902,1.4642636449390326e-05,24
11.904,1.2351275486785274e-05,24
11.906,1.097501735812188e-05,24
11.908,1.0571247007835468e-05,24
11.91,1.1173780615354976e-05,24
11.912,1.2793114921069019e-05,24
11.914,1.5417218470667137e-05,24
11.916,1.9012620147318884e-05,24
11.918,2.3525550832640635e-05,24
11.92,2.888296995346796e-05,24
11.922,3.4993389119392004e-05,24
11.924,4.174747765027431e-05,24
11.926,4.901854388083396e-05,24
11.928,5.666312994997982e-05,24
11.93,6.452206673422931e-05,24
11.932,7.242234890519349e-05,24
11.934,8.018010608772246e-05,24
11.936,8.7604797138391e-05,24
11.938,9.450457369313833e-05,24
11.94,0.00010069258193844298,24
11.942,0.00010599383225326243,24
11.944,0.00011025218397742852,24
11.946,0.00011333697861454725,24
11.948,0.0001151489035755422,24
11.95,0.00011562473272417508,24
11.952,0.00011474062405297741,24
11.954,0.0001125136872298192,24
11.956,0.00010900164033837356,24
11.958,0.000104300578054596,24
11.96,9.854110052881181e-05,24
11.962,9.188319712009783e-05,24
11.964,8.451028655531987e-05,24
11.966,7.662271152379702e-05,24
11.968,6.843084514941148e-05,24
11.97,6.01478601325566e-05,24
11.972,5.19821881674852e-05,24
11.974,4.412978313083757e-05,24
11.976,3.6766472085090285e-05,24
11.978,3.004084732292179e-05,24
11.98,2.4068229454144304e-05,24
11.982,1.892619102538951e-05,24
11.984,1.4652012817386898e-05,24
11.986,1.1242295475864552e-05,24
11.988,8.65478046038131e-06,24
11.99,6.812252513414451e-06,24
11.992,5.608223463981294e-06,24
11.994,4.913958399262037e-06,24
11.996,4.586321318361416e-06,24
11.998,4.475908044441097e-06,24
12.0,4.434991217814153e-06,25
12.002,4.3248895854541e-06,25
12.004,4.022467183224808e-06,25
12.006,3.425563157107975e-06,25
12.008,2.4572480060944105e-06,25
12.01,1.0688907733257766e-06,25
12.012,-7.579118496964382e-07,25
12.014,-3.0104698792054926e-06,25
