t_s,sinal_filtrado,janela,classificacao,class_bin
6.018,-0.0001644303130031,302,1,1
6.02,-0.00016066016868,302,1,1
6.022,-0.0001564466019919,302,1,1
6.024,-0.000151761852465,302,1,1
6.026,-0.0001466064065372,302,1,1
6.028,-0.0001410082512455,302,1,1
6.03,-0.0001350201772582,302,1,1
6.032,-0.0001287155026087,302,1,1
6.034,-0.0001221826933395,302,1,1
6.036,-0.0001155193916672,302,1,1
6.038,-0.0001088263126658,302,1,1
6.04,-0.0001022013799131,302,1,1
6.042,-9.573440424798304e-05,302,1,1
6.044,-8.950257275751311e-05,302,1,1
6.046,-8.35669627760801e-05,302,1,1
6.048,-7.797022371907667e-05,302,1,1
6.05,-7.27355165318195e-05,302,1,1
6.052,-6.786676547549675e-05,302,1,1
6.054,-6.335021656790424e-05,302,1,1
6.056,-5.9157199759819366e-05,302,1,1
6.058,-5.524788429966527e-05,302,1,1
6.06,-5.157571669247119e-05,302,1,1
6.062,-4.8092155401693216e-05,302,1,1
6.064,-4.475129887105389e-05,302,1,1
6.066,-4.151405437514853e-05,302,1,1
6.068,-3.835158352494209e-05,302,1,1
6.07,-3.5247849597759315e-05,302,1,1
6.072,-3.220117001570353e-05,302,1,1
6.074,-2.922474892855664e-05,302,1,1
6.076,-2.634623491366949e-05,302,1,1
6.078,-2.360641355190652e-05,302,1,1
6.08,-2.105719231840593e-05,302,1,1
6.082,-1.875905614499444e-05,302,1,1
6.084,-1.677816959931502e-05,302,1,1
6.086,-1.5183292410197687e-05,302,1,1
6.088,-1.4042675103651591e-05,302,1,1
6.09,-1.3421107508037533e-05,302,1,1
6.092,-1.3377276876555651e-05,302,1,1
6.094,-1.3961529946496865e-05,302,1,1
6.096,-1.5214041403824852e-05,302,1,1
6.098,-1.7163318044016357e-05,302,1,1
6.1,-1.9824943834533256e-05,302,1,1
6.102,-2.320049255742937e-05,302,1,1
6.104,-2.727658615359544e-05,302,1,1
6.106,-3.202413715956593e-05,302,1,1
6.108,-3.739784766687388e-05,302,1,1
6.11,-4.3336018899772806e-05,302,1,1
6.112,-4.976067590898197e-05,302,1,1
6.114,-5.6577984248328575e-05,302,1,1
6.116,-6.367895774360966e-05,302,1,1
6.118,-7.094051609070193e-05,302,1,1
6.12,-7.822702694708186e-05,302,1,1
6.122,-8.539253947984217e-05,302,1,1
6.124,-9.228394984183668e-05,302,1,1
6.126,-9.87452947033615e-05,302,1,1
6.128,-0.0001046232421772,302,1,1
6.13,-0.0001097736812179,302,1,1
6.132,-0.000114069152162,302,1,1
6.134,-0.0001174067293738,302,1,1
6.136,-0.0001197158467068,302,1,1
6.138,-0.0001209654531185,302,1,1
6.14,-0.0001211698419818,302,1,1
6.142,-0.0001203925409212,302,1,1
6.144,-0.000118747761995,302,1,1
6.146,-0.0001163990637085,302,1,1
6.148,-0.0001135550499526,302,1,1
6.15,-0.000110462122611,302,1,1
6.152,-0.0001073945163031,302,1,1
6.154,-0.0001046420795851,302,1,1
6.156,-0.0001024965245474,302,1,1
6.158,-0.0001012371173587,302,1,1
6.16,-0.000101116949665,302,1,1
6.162,-0.000102350913646,302,1,1
6.164,-0.0001051062537276,302,1,1
6.166,-0.0001094961454574,302,1,1
6.168,-0.0001155762971828,302,1,1
6.17,-0.0001233442340004,302,1,1
6.172,-0.0001327408009235,302,1,1
6.174,-0.0001436534960042,302,1,1
6.176,-0.0001559213872628,302,1,1
6.178,-0.0001693414387217,302,1,1
6.18,-0.0001836760211101,302,1,1
6.182,-0.0001986612677414,302,1,1
6.184,-0.0002140158557743,302,1,1
6.186,-0.0002294498183423,302,1,1
6.188,-0.0002446731075563,302,1,1
6.19,-0.0002594037330356,302,1,1
6.192,-0.0002733753098125,302,1,1
6.194,-0.00028634378523,302,1,1
6.196,-0.0002980930718695,302,1,1
6.198,-0.000308439346773,302,1,1
6.2,-0.000317233865518,302,1,1
6.202,-0.000324364244627,302,1,1
6.204,-0.0003297542689272,302,1,1
6.206,-0.0003333623742033,302,1,1
6.208,-0.0003351790330164,302,1,1
6.21,-0.0003352233302837,302,1,1
6.212,-0.0003335390597854,302,1,1
6.214,-0.0003301907082977,302,1,1
6.216,-0.0003252597052128,302,1,1
6.218,-0.0003188412555462,302,1,1
6.22,-0.0003110419113135,302,1,1
6.222,-0.0003019778209915,302,1,1
6.224,-0.0002917734341716,302,1,1
6.226,-0.0002805603822904,302,1,1
6.228,-0.000268476279238,302,1,1
6.23,-0.0002556632440061,302,1,1
6.232,-0.0002422660244823,302,1,1
6.234,-0.0002284296958243,302,1,1
6.236,-0.0002142970162257,302,1,1
6.238,-0.0002000056378138,302,1,1
6.24,-0.0001856854647442,302,1,1
6.242,-0.0001714564764714,302,1,1
6.244,-0.0001574272507084,302,1,1
6.246,-0.0001436942393406,302,1,1
6.248,-0.0001303416432682,302,1,1
6.25,-0.0001174415919973,302,1,1
6.252,-0.0001050543233743,302,1,1
6.254,-9.322817551575152e-05,302,1,1
6.256,-8.199939083417702e-05,302,1,1
6.258,-7.139191905485935e-05,302,1,1
6.26,-6.141751554746286e-05,302,1,1
6.262,-5.2076398894089466e-05,302,1,1
6.264,-4.335856236744521e-05,302,1,1
6.266,-3.5245615674668784e-05,302,1,1
6.268,-2.7712865796031343e-05,302,1,1
6.27,-2.0731285962044136e-05,302,1,1
6.272,-1.4269084379182564e-05,302,1,1
6.274,-8.292735028621369e-06,302,1,1
6.276,-2.76748986312926e-06,302,1,1
6.278,2.342513999727692e-06,302,1,1
6.28,7.074406493579299e-06,302,1,1
6.282,1.1466841574713172e-05,302,1,1
6.284,1.5560197664020334e-05,302,1,1
6.286,1.9396554006825264e-05,302,1,1
6.288,2.3019278662187527e-05,302,1,1
6.29,2.647211224648981e-05,302,1,1
6.292,2.979774807132009e-05,302,1,1
6.294,3.303604594708406e-05,302,1,1
6.296,3.6222097173701546e-05,302,1,1
6.298,3.9384368351791046e-05,302,1,1
6.3,4.254313471317001e-05,302,1,1
6.302,4.5709387576782766e-05,302,1,1
6.304,4.888433978015409e-05,302,1,1
6.306,5.205955150518273e-05,302,1,1
6.308,5.5217600675625806e-05,302,1,1
6.31,5.833317258398788e-05,302,1,1
6.312,6.137444200733457e-05,302,1,1
6.314,6.430464111541526e-05,302,1,1
6.316,6.708373868442e-05,302,1,1
6.318,6.967020482376106e-05,302,1,1
6.32,7.202288749817446e-05,302,1,1
6.322,7.410304968758957e-05,302,1,1
6.324,7.587658399829806e-05,302,1,1
6.326,7.731634067289841e-05,302,1,1
6.328,7.840440484713054e-05,302,1,1
6.33,7.913407109692803e-05,302,1,1
6.332,7.951121848284151e-05,302,1,1
6.334,7.955482072983741e-05,302,1,1
6.336,7.929644625439578e-05,302,1,1
6.338,7.877877596790618e-05,302,1,1
6.34,7.80533253936862e-05,302,1,1
6.342,7.717764959851854e-05,302,1,1
6.344,7.621232834828974e-05,302,1,1
6.346,7.521800124673569e-05,302,1,1
6.348,7.425267533342257e-05,302,1,1
6.35,7.336947182822347e-05,302,1,1
6.352,7.261491629831392e-05,302,1,1
6.354,7.202781029989212e-05,302,1,1
6.356,7.163865837545013e-05,302,1,1
6.358,7.146956947279641e-05,302,1,1
6.36,7.153451626952523e-05,302,1,1
6.362,7.183983210854044e-05,302,1,1
6.364,7.238485647766467e-05,302,1,1
6.366,7.316268569805328e-05,302,1,1
6.368,7.416101407459275e-05,302,1,1
6.37,7.536304969310455e-05,302,1,1
6.372,7.674847011126657e-05,302,1,1
6.374,7.829436208035405e-05,302,1,1
6.376,7.997607653505251e-05,302,1,1
6.378,8.176793600261526e-05,302,1,1
6.38,8.364376044018262e-05,302,1,1
6.382,8.557721268924051e-05,302,1,1
6.384,8.75419833789752e-05,302,1,1
6.386,8.951184089022742e-05,302,1,1
6.388,9.146058846787876e-05,302,1,1
6.39,9.33620003096612e-05,302,1,1
6.392,9.518982604118652e-05,302,1,1
6.394,9.691793929699176e-05,302,1,1
6.396,9.852066986774066e-05,302,1,1
6.398,9.99733261899814e-05,302,1,1
6.4,0.0001012529039444,302,1,1
6.402,0.000102338977327,302,1,1
6.404,0.0001032147550966,302,1,1
6.406,0.0001038682420558,302,1,1
6.408,0.00010429339323,302,1,1
6.41,0.0001044911079791,302,1,1
6.412,0.0001044699029187,302,1,1
6.414,0.0001042461321244,302,1,1
6.416,0.0001038436869159,302,1,1
6.418,0.0001032931877303,302,1,1
6.42,0.0001026307429988,302,1,1
6.422,0.0001018963699202,302,1,1
6.424,0.0001011321642122,302,1,1
6.426,0.0001003803069665,302,1,1
6.428,9.968102314782504e-05,302,1,1
6.43,9.90706424435876e-05,302,1,1
6.432,9.857992958216204e-05,302,1,1
6.434,9.823282697624144e-05,302,1,1
6.436,9.804568961857824e-05,302,1,1
6.438,9.802701164634844e-05,302,1,1
6.44,9.81775715519948e-05,302,1,1
6.442,9.849088447508272e-05,302,1,1
6.444,9.895386552801485e-05,302,1,1
6.446,9.954766737702331e-05,302,1,1
6.448,0.0001002487099859,302,1,1
6.45,0.000101029925286,302,1,1
6.452,0.0001018621929644,302,1,1
6.454,0.0001027158774979,302,1,1
6.456,0.0001035623245213,302,1,1
6.458,0.0001043751566103,302,1,1
6.46,0.0001051312305765,302,1,1
6.462,0.0001058111764006,302,1,1
6.464,0.0001063995184259,302,1,1
6.466,0.0001068844584802,302,1,1
6.468,0.0001072574538715,302,1,1
6.47,0.000107512736424,302,1,1
6.472,0.0001076468894404,302,1,1
6.474,0.0001076585418473,302,1,1
6.476,0.0001075481820148,302,1,1
6.478,0.0001073180585707,302,1,1
6.48,0.0001069721163794,302,1,1
6.482,0.0001065159001319,302,1,1
6.484,0.0001059563520955,302,1,1
6.486,0.0001053014525988,302,1,1
6.488,0.0001045597080793,302,1,1
6.49,0.0001037395635196,302,1,1
6.492,0.0001028488634161,302,1,1
6.494,0.0001018944725609,302,1,1
6.496,0.0001008820963233,302,1,1
6.498,9.981624745095957e-05,302,1,1
6.5,9.870024136550113e-05,302,1,1
6.502,9.753609898259974e-05,302,1,1
6.504,9.632429451281708e-05,302,1,1
6.506,9.506337058927588e-05,302,1,1
6.508,9.374951411669784e-05,302,1,1
6.51,9.237621936303984e-05,302,1,1
6.512,9.093415621348088e-05,302,1,1
6.514,8.941133082409822e-05,302,1,1
6.516,8.779360157283678e-05,302,1,1
6.518,8.606559926618351e-05,302,1,1
6.52,8.421207459822625e-05,302,1,1
6.522,8.22196420190734e-05,302,1,1
6.524,8.007881392202232e-05,302,1,1
6.526,7.77861410750161e-05,302,1,1
6.528,7.53462179778297e-05,302,1,1
6.53,7.277329595240278e-05,302,1,1
6.532,7.0092275694577e-05,302,1,1
6.534,6.73389107695903e-05,302,1,1
6.536,6.455912929390457e-05,302,1,1
6.538,6.180746646029182e-05,302,1,1
6.54,5.914469268091217e-05,302,1,1
6.542,5.663481186873209e-05,302,1,1
6.544,5.434167211079332e-05,302,1,1
6.546,5.23254566934137e-05,302,1,1
6.548,5.063930484399272e-05,302,1,1
6.55,4.932626617040783e-05,302,1,1
6.552,4.8416741931729166e-05,302,1,1
6.554,4.792652318558604e-05,302,1,1
6.556,4.785550489217866e-05,302,1,1
6.558,4.818713338121714e-05,302,1,1
6.56,4.888862422249379e-05,302,1,1
6.562,4.991196003401242e-05,302,1,1
6.564,5.119563926377726e-05,302,1,1
6.566,5.2667100025638735e-05,302,1,1
6.568,5.424569446030954e-05,302,1,1
6.57,5.584604686996296e-05,302,1,1
6.572,5.738160262601433e-05,302,1,1
6.574,5.876817584887808e-05,302,1,1
6.576,5.99273335555416e-05,302,1,1
6.578,6.078949018523351e-05,302,1,1
6.58,6.129659802899865e-05,302,1,1
6.582,6.140430323566344e-05,302,1,1
6.584,6.108343052472805e-05,302,1,1
6.586,6.0320704154478485e-05,302,1,1
6.588,5.9118707932464446e-05,302,1,1
6.59,5.7495185097704726e-05,302,1,1
6.592,5.5481829375995697e-05,302,1,1
6.594,5.3122710516221546e-05,302,1,1
6.596,5.04724332356317e-05,302,1,1
6.598,4.759407773028e-05,302,1,1
6.6,4.455694159922336e-05,302,1,1
6.602,4.143411461745778e-05,302,1,1
6.604,3.829995769513216e-05,302,1,1
6.606,3.52275932796011e-05,302,1,1
6.608,3.228652574909477e-05,302,1,1
6.61,2.9540499581187347e-05,302,1,1
6.612,2.704568002295433e-05,302,1,1
6.614,2.484921142613918e-05,302,1,1
6.616,2.2988176681630488e-05,302,1,1
6.618,2.1488953117601816e-05,302,1,1
6.62,2.036694165698358e-05,302,1,1
6.622,1.962663959633743e-05,302,1,1
6.624,1.9262030061960736e-05,302,1,1
6.626,1.925726551843472e-05,302,1,1
6.628,1.9587621383304343e-05,302,1,1
6.63,2.0220686025948613e-05,302,1,1
6.632,2.111773778237095e-05,302,1,1
6.634,2.223524457091285e-05,302,1,1
6.636,2.3526414009456768e-05,302,1,1
6.638,2.4942723499793776e-05,302,1,1
6.64,2.6435365236532675e-05,302,1,1
6.642,2.7956543025627785e-05,302,1,1
6.644,2.9460557545811368e-05,302,1,1
6.646,3.0904629684601086e-05,302,1,1
6.648,3.224945119226739e-05,302,1,1
6.65,3.345950607615455e-05,302,1,1
6.652,3.45032457384292e-05,302,1,1
6.654,3.535321237299562e-05,302,1,1
6.656,3.598619796322955e-05,302,1,1
6.658,3.638351062336294e-05,302,1,1
6.66,3.653139582797364e-05,302,1,1
6.662,3.642162450322832e-05,302,1,1
6.664,3.6052215138105566e-05,302,1,1
6.666,3.5428209963869445e-05,302,1,1
6.668,3.4562384553138125e-05,302,1,1
6.67,3.347574560474271e-05,302,1,1
6.672,3.219767436024997e-05,302,1,1
6.674,3.076560721727096e-05,302,1,1
6.676,2.922419832152792e-05,302,1,1
6.678,2.762396523194952e-05,302,1,1
6.68,2.6019474573678508e-05,302,1,1
6.682,2.446717571432333e-05,302,1,1
6.684,2.3023021740197668e-05,302,1,1
6.686,2.1740022091243425e-05,302,1,1
6.688,2.0665862657967385e-05,302,1,1
6.69,1.984071963532529e-05,302,1,1
6.692,1.9295383161631727e-05,302,1,1
6.694,1.904979016249248e-05,302,1,1
6.696,1.911204028727753e-05,302,1,1
6.698,1.947793690920535e-05,302,1,1
6.7,2.013106297435292e-05,302,1,1
6.702,2.1043375874512804e-05,302,1,1
6.704,2.217629023760688e-05,302,1,1
6.706,2.3482210125746104e-05,302,1,1
6.708,2.490646471532964e-05,302,1,1
6.71,2.6389585808840792e-05,302,1,1
6.712,2.786983832968102e-05,302,1,1
6.714,2.9285880222323406e-05,302,1,1
6.716,3.057939512202212e-05,302,1,1
6.718,3.169752276615621e-05,302,1,1
6.72,3.259492308121517e-05,302,1,1
6.722,3.3235354915429954e-05,302,1,1
6.724,3.359271403193835e-05,302,1,1
6.726,3.365153674000666e-05,302,1,1
6.728,3.340702857394375e-05,302,1,1
6.73,3.286471679758866e-05,302,1,1
6.732,3.203983761471907e-05,302,1,1
6.734,3.09565502824634e-05,302,1,1
6.736,2.9647036711060728e-05,302,1,1
6.738,2.815051279574693e-05,302,1,1
6.74,2.651215036903987e-05,302,1,1
6.742,2.4781887623331463e-05,302,1,1
6.744,2.301310207450284e-05,302,1,1
6.746,2.126114404775268e-05,302,1,1
6.748,1.9581768990543668e-05,302,1,1
6.75,1.8029536622755874e-05,302,1,1
6.752,1.6656250734033275e-05,302,1,1
6.754,1.5509502873754265e-05,302,1,1
6.756,1.463136529650846e-05,302,1,1
6.758,1.4057253907962971e-05,302,1,1
6.76,1.3814950453339605e-05,302,1,1
6.762,1.3923744391403712e-05,302,1,1
6.764,1.439364974825252e-05,302,1,1
6.766,1.5224685741739533e-05,302,1,1
6.768,1.6406268160702728e-05,302,1,1
6.77,1.791680627559285e-05,302,1,1
6.772,1.972361489759297e-05,302,1,1
6.774,2.1783236322273634e-05,302,1,1
6.776,2.4042236244505537e-05,302,1,1
6.778,2.643850287161001e-05,302,1,1
6.78,2.8903046054715127e-05,302,1,1
6.782,3.136226410168812e-05,302,1,1
6.784,3.374061519922886e-05,302,1,1
6.786,3.596359118572918e-05,302,1,1
6.788,3.796084054774618e-05,302,1,1
6.79,3.966923286729921e-05,302,1,1
6.792,4.1035620699587807e-05,302,1,1
6.794,4.2019060191917855e-05,302,1,1
6.796,4.25923020371859e-05,302,1,1
6.798,4.274244234877053e-05,302,1,1
6.8,4.2470709840668976e-05,302,1,1
6.802,4.1791452274683525e-05,302,1,1
6.804,4.073046794098448e-05,302,1,1
6.806,3.932289891987823e-05,302,1,1
6.808,3.7610944362254826e-05,302,1,1
6.81,3.564164648682236e-05,302,1,1
6.812,3.346494970002549e-05,302,1,1
6.814,3.113215368571235e-05,302,1,1
6.816,2.869479709871197e-05,302,1,1
6.818,2.6203933599240728e-05,302,1,1
6.82,2.370970145358025e-05,302,1,1
6.822,2.126104462816038e-05,302,1,1
6.824,1.8905426277934788e-05,302,1,1
6.826,1.66883971693726e-05,302,1,1
6.828,1.4652942050629888e-05,302,1,1
6.83,1.2838606746177989e-05,302,1,1
6.832,1.1280478459470388e-05,302,1,1
6.834,1.0008129687945554e-05,302,1,1
6.836,9.044640272861302e-06,302,1,1
6.838,8.405794845814738e-06,302,1,1
6.84,8.099524817742307e-06,302,1,1
6.842,8.125627792179927e-06,302,1,1
6.844,8.475755408058295e-06,302,1,1
6.846,9.13362470999867e-06,302,1,1
6.848,1.007539930437054e-05,302,1,1
6.85,1.1270217182233232e-05,302,1,1
6.852,1.2680893073273088e-05,302,1,1
6.854,1.42648545464896e-05,302,1,1
6.856,1.5975360090925765e-05,302,1,1
6.858,1.7763002473315114e-05,302,1,1
6.86,1.95774406009722e-05,302,1,1
6.862,2.1369241116522088e-05,302,1,1
6.864,2.3091661005404617e-05,302,1,1
6.866,2.470218977843763e-05,302,1,1
6.868,2.616371832749942e-05,302,1,1
6.87,2.7445299990076422e-05,302,1,1
6.872,2.8522562439443447e-05,302,1,1
6.874,2.937786415304643e-05,302,1,1
6.876,3.0000266536595337e-05,302,1,1
6.878,3.038535761431579e-05,302,1,1
6.88,3.053495442778034e-05,302,1,1
6.882,3.0456724514505585e-05,302,1,1
6.884,3.0163769362097324e-05,302,1,1
6.886,2.9674188970931616e-05,302,1,1
6.888,2.901061626071232e-05,302,1,1
6.89,2.8199697375511405e-05,302,1,1
6.892,2.7271493966409724e-05,302,1,1
6.894,2.625877596309805e-05,302,1,1
6.896,2.519616152955468e-05,302,1,1
6.898,2.411906754092368e-05,302,1,1
6.9,2.30624636679622e-05,302,1,1
6.902,2.205946107511936e-05,302,1,1
6.904,2.1139802248900804e-05,302,1,1
6.906,2.03283427218088e-05,302,1,1
6.908,1.964361805645668e-05,302,1,1
6.91,1.9096580280406515e-05,302,1,1
6.912,1.868959268365966e-05,302,1,1
6.914,1.841579277980776e-05,302,1,1
6.916,1.8258943696824387e-05,302,1,1
6.918,1.81938747478106e-05,302,1,1
6.92,1.8187565690791367e-05,302,1,1
6.922,1.820086683460308e-05,302,1,1
6.924,1.81907766572269e-05,302,1,1
6.926,1.8113128961928177e-05,302,1,1
6.928,1.7925486950255447e-05,302,1,1
6.93,1.7590019347639684e-05,302,1,1
6.932,1.7076149881269045e-05,302,1,1
6.934,1.6362805007754643e-05,302,1,1
6.936,1.5440106585335726e-05,302,1,1
6.938,1.4310371231178815e-05,302,1,1
6.94,1.2988323802289626e-05,302,1,1
6.942,1.1500520724482177e-05,302,1,1
6.944,9.884067982271248e-06,302,1,1
6.946,8.184761154085009e-06,302,1,1
6.948,6.45477312663838e-06,302,1,1
6.95,4.750011195077012e-06,302,1,1
6.952,3.127289044127169e-06,302,1,1
6.954,1.6414973356207829e-06,302,1,1
6.956,3.429731410445274e-07,302,1,1
6.958,-7.247541979335503e-07,302,1,1
6.96,-1.5267122228607462e-06,302,1,1
6.962,-2.037654429355354e-06,302,1,1
6.964,-2.242619399506988e-06,302,1,1
6.966,-2.136886796186427e-06,302,1,1
6.968,-1.7253725391451449e-06,302,1,1
6.97,-1.02154719766269e-06,302,1,1
6.972,-4.600920474709676e-08,302,1,1
6.974,1.175114276384019e-06,302,1,1
6.976,2.6117528212593094e-06,302,1,1
6.978,4.231307623648246e-06,302,1,1
6.98,5.999797317589502e-06,302,1,1
6.982,7.882695376296509e-06,302,1,1
6.984,9.845467917359222e-06,302,1,1
6.986,1.1853864270687818e-05,302,1,1
6.988,1.3874045032239974e-05,302,1,1
6.99,1.587263387613114e-05,302,1,1
6.992,1.7816752301637015e-05,302,1,1
6.994,1.967407361942157e-05,302,1,1
6.996,2.141293971681828e-05,302,1,1
6.998,2.3002607440095e-05,302,1,1
7.0,2.441369292359904e-05,303,0,0
7.002,2.5618841983067057e-05,303,0,0
7.004,2.659358805989778e-05,303,0,0
7.006,2.731730072052587e-05,303,0,0
7.008,2.7774102731799384e-05,303,0,0
7.01,2.795363975792077e-05,303,0,0
7.012,2.785160655060519e-05,303,0,0
7.014,2.746996174921117e-05,303,0,0
7.016,2.68168036207756e-05,303,0,0
7.018,2.5905922690346576e-05,303,0,0
7.02,2.475607617458581e-05,303,0,0
7.022,2.3390038925664783e-05,303,0,0
7.024,2.1833489975176096e-05,303,0,0
7.026,2.011380391977412e-05,303,0,0
7.028,1.825883266685068e-05,303,0,0
7.03,1.6295784202662126e-05,303,0,0
7.032,1.4250321825342231e-05,303,0,0
7.034,1.214599742589322e-05,303,0,0
7.036,1.0004082925111091e-05,303,0,0
7.038,7.843787402799956e-06,303,0,0
7.04,5.682771947628009e-06,303,0,0
7.042,3.53782928701072e-06,303,0,0
7.044,1.4255945304764817e-06,303,0,0
7.046,-6.368212675119363e-07,303,0,0
7.048,-2.631363229936569e-06,303,0,0
7.05,-4.538809930247321e-06,303,0,0
7.052,-6.3388575313929206e-06,303,0,0
7.054,-8.010538959447573e-06,303,0,0
7.056,-9.532965212201468e-06,303,0,0
7.058,-1.0886329312778092e-05,303,0,0
7.06,-1.2053065198080504e-05,303,0,0
7.062,-1.3019022428180234e-05,303,0,0
7.064,-1.3774517339857076e-05,303,0,0
7.066,-1.431514797332833e-05,303,0,0
7.068,-1.4642302682284211e-05,303,0,0
7.07,-1.4763342868355827e-05,303,0,0
7.072,-1.4691491111541985e-05,303,0,0
7.074,-1.444549379249324e-05,303,0,0
7.076,-1.4049132939527183e-05,303,0,0
7.078,-1.3530626374328972e-05,303,0,0
7.08,-1.2921899430751791e-05,303,0,0
7.082,-1.2257675536504283e-05,303,0,0
7.084,-1.1574338618823592e-05,303,0,0
7.086,-1.0908558517194634e-05,303,0,0
7.088,-1.0295721155033532e-05,303,0,0
7.09,-9.768254352625949e-06,303,0,0
7.092,-9.35398163201559e-06,303,0,0
7.094,-9.074664473229936e-06,303,0,0
7.096,-8.944896274315762e-06,303,0,0
7.098,-8.971475869191487e-06,303,0,0
7.1,-9.153317123326372e-06,303,0,0
7.102,-9.481867443064948e-06,303,0,0
7.104,-9.941945245547394e-06,303,0,0
7.106,-1.051288720412343e-05,303,0,0
7.108,-1.116991638221166e-05,303,0,0
7.11,-1.188567321657124e-05,303,0,0
7.112,-1.2631858709521145e-05,303,0,0
7.114,-1.33809098572616e-05,303,0,0
7.116,-1.4107582918039492e-05,303,0,0
7.118,-1.4790298808973962e-05,303,0,0
7.12,-1.5412124210958184e-05,303,0,0
7.122,-1.5961308902040132e-05,303,0,0
7.124,-1.6431353095181283e-05,303,0,0
7.126,-1.6820625419231728e-05,303,0,0
7.128,-1.7131589126750936e-05,303,0,0
7.13,-1.7369724124338175e-05,303,0,0
7.132,-1.754226272627281e-05,303,0,0
7.134,-1.7656892963972204e-05,303,0,0
7.136,-1.7720617165418227e-05,303,0,0
7.138,-1.773895699309963e-05,303,0,0
7.14,-1.7715636914713145e-05,303,0,0
7.142,-1.7652760230576177e-05,303,0,0
7.144,-1.7551367851575652e-05,303,0,0
7.146,-1.7412195468303475e-05,303,0,0
7.148,-1.7236432294078212e-05,303,0,0
7.15,-1.702631338793959e-05,303,0,0
7.152,-1.678542600722529e-05,303,0,0
7.154,-1.6518666586110244e-05,303,0,0
7.156,-1.6231840747006605e-05,303,0,0
7.158,-1.593094751345648e-05,303,0,0
7.16,-1.562122782702297e-05,303,0,0
7.162,-1.530608864079099e-05,303,0,0
7.164,-1.498603718230146e-05,303,0,0
7.166,-1.4657765139142888e-05,303,0,0
7.168,-1.431349990215272e-05,303,0,0
7.17,-1.39407013043868e-05,303,0,0
7.172,-1.3522149122682868e-05,303,0,0
7.174,-1.3036437072677017e-05,303,0,0
7.176,-1.2458844958705568e-05,303,0,0
7.178,-1.1762508489247963e-05,303,0,0
7.18,-1.0919778987287624e-05,303,0,0
7.182,-9.903681483584502e-06,303,0,0
7.184,-8.689422051179505e-06,303,0,0
7.186,-7.255926963711193e-06,303,0,0
7.188,-5.58739382825114e-06,303,0,0
7.19,-3.674809217983004e-06,303,0,0
7.192,-1.51736544602924e-06,303,0,0
7.194,8.763052136433936e-07,303,0,0
7.196,3.487182655960637e-06,303,0,0
7.198,6.285324982926568e-06,303,0,0
7.2,9.229871260191567e-06,303,0,0
7.202,1.2269656637776316e-05,303,0,0
7.204,1.5344447885108495e-05,303,0,0
7.206,1.838675607920492e-05,303,0,0
7.208,2.132416491514581e-05,303,0,0
7.21,2.4082106488907364e-05,303,0,0
7.211999999999998,2.6586984246331056e-05,303,0,0
7.214,2.8769477094275187e-05,303,0,0
7.216,3.0567791709092694e-05,303,0,0
7.218,3.19306000433288e-05,303,0,0
7.219999999999998,3.2819419865642964e-05,303,0,0
7.222,3.321026024808639e-05,303,0,0
7.224,3.309444281840954e-05,303,0,0
7.226,3.247859788789871e-05,303,0,0
7.227999999999998,3.13839017840815e-05,303,0,0
7.23,2.984466420440113e-05,303,0,0
7.232,2.7906396122995896e-05,303,0,0
7.234,2.5623489737969703e-05,303,0,0
7.235999999999998,2.305662823225493e-05,303,0,0
7.238,2.027003588736611e-05,303,0,0
7.24,1.7328696155202743e-05,303,0,0
7.242,1.429569874254338e-05,303,0,0
7.243999999999998,1.122989751672122e-05,303,0,0
7.246,8.184042807486617e-06,303,0,0
7.248,5.203490858009731e-06,303,0,0
7.25,2.325512181858535e-06,303,0,0
7.251999999999998,-4.208450336396765e-07,303,0,0
7.253999999999999,-3.0144066004193017e-06,303,0,0
7.256,-5.441105570989226e-06,303,0,0
7.258,-7.692863418939676e-06,303,0,0
7.259999999999998,-9.76621061722e-06,303,0,0
7.261999999999999,-1.16607794034122e-05,303,0,0
7.264,-1.3377830287839856e-05,303,0,0
7.266,-1.491896365721076e-05,303,0,0
7.267999999999998,-1.6285114195599256e-05,303,0,0
7.269999999999999,-1.7475850150780155e-05,303,0,0
7.272,-1.8488934393287865e-05,303,0,0
7.274,-1.93200738033362e-05,303,0,0
7.276,-1.9962791520599484e-05,303,0,0
7.277999999999999,-2.0408391793896105e-05,303,0,0
7.28,-2.064603633726762e-05,303,0,0
7.282,-2.066299894332116e-05,303,0,0
7.284,-2.0445188691989e-05,303,0,0
7.285999999999999,-1.9978014416239586e-05,303,0,0
7.288,-1.924761149890677e-05,303,0,0
7.29,-1.8242386095332608e-05,303,0,0
7.292,-1.6954761603592953e-05,303,0,0
7.293999999999999,-1.5382948101752133e-05,303,0,0
7.296,-1.3532520048614632e-05,303,0,0
7.298,-1.1417595884863389e-05,303,0,0
7.3,-9.061457907499336e-06,303,0,0
7.301999999999999,-6.496514836231436e-06,303,0,0
7.304,-3.7635798256294143e-06,303,0,0
7.306,-9.105055942829535e-07,303,0,0
7.308,2.009717038055997e-06,303,0,0
7.309999999999999,4.941228827087567e-06,303,0,0
7.312,7.827714256238306e-06,303,0,0
7.314,1.0614697360250463e-05,303,0,0
7.316,1.3251482742959551e-05,303,0,0
7.317999999999999,1.5692581454072717e-05,303,0,0
7.32,1.7898563513004343e-05,303,0,0
7.322,1.9836363647771364e-05,303,0,0
