mean,std,min,max,ptp,abs_mean,abs_max,skew,kurt,zcr_median,janela,y
-0.0019074519213271139,6.709015785052407e-07,-0.0019086070009518,-0.0019062968417024,2.3101592493998506e-06,0.0019074519213271139,0.0019086070009518,0.0,0.0,0.004016064257028112,73,0
-0.0017333302399281582,0.00017081362975432802,-0.0019848584111394,-0.0012471214111394,0.0007377369999999998,0.0017333302399281582,0.0019848584111394,0.7037720193326393,-0.2560750174596027,0.12449799196787148,74,0
-0.0014844034517394037,0.00032430140032214754,-0.0019987734111394,-0.0008781561111394,0.0011206173,0.0014844034517394037,0.0019987734111394,0.20953644173380595,-1.2039318357057442,0.24096385542168675,75,0
-0.0013649720473394016,0.00036773671866677915,-0.0019618805111394,-0.0007772542111394,0.0011846263,0.0013649720473394016,0.0019618805111394,0.03396699794153569,-1.4283511418228532,0.24096385542168675,76,0
-0.001247876935139403,0.0003634647231234491,-0.0018446678111394,-0.0006860807111394,0.0011585871,0.001247876935139403,0.0018446678111394,-0.02015881542219765,-1.3718580885127984,0.24497991967871485,77,0
-0.0011649512065394017,0.00037456813492768197,-0.0018773741111394,-0.0005557395111394,0.0013216346000000001,0.0011649512065394017,0.0018773741111394,-0.04136656915719949,-1.331912304819654,0.24096385542168675,78,0
-0.0011538501099394012,0.0003712585889446025,-0.0019482196111394,-0.0005494112111394,0.0013988084000000002,0.0011538501099394012,0.0019482196111394,-0.13445325008716913,-1.0983530563731254,0.24497991967871485,79,0
-0.0010873800667394028,0.00035829859861990257,-0.0016147920111394,-0.0005397312111394,0.0010750608,0.0010873800667394028,0.0016147920111394,0.03894262365666393,-1.442571927510261,0.23694779116465864,80,0
-0.0010991510193394016,0.0003524170727062901,-0.0016294572111394,-0.0005419697111394,0.0010874875,0.0010991510193394016,0.0016294572111394,0.08080599049095027,-1.4027988559933313,0.24096385542168675,81,0
-0.0010307068127394041,0.00035212591438759375,-0.0016057775111394,-0.0004562533111394,0.0011495242,0.0010307068127394041,0.0016057775111394,0.08839768879081562,-1.335043634945994,0.23694779116465864,82,0
-0.0009671290083394012,0.0003699906310343813,-0.0015016691111394,0.0007085531888605,0.0022102222999999,0.0009727974338502852,0.0015016691111394,0.36244062368279556,0.05044866401355019,0.24899598393574296,83,0
-0.0013912946500822727,0.0005159387402609961,-0.0019842050111394,-0.0004288710111394,0.0015553339999999998,0.0013912946500822727,0.0019842050111394,0.4722144734992244,-1.2109023045519702,0.08433734939759036,84,0
