t_s,sinal_filtrado,janela,classificacao
10.27,-6.381459804403744e-05,11,0
10.272,-5.884100071767385e-05,11,0
10.274,-5.299931641861608e-05,11,0
10.276,-4.6474416107888335e-05,11,0
10.278,-3.94751083067828e-05,11,0
10.28,-3.222729129530348e-05,11,0
10.282,-2.496604320018503e-05,11,0
10.284,-1.79269638044914e-05,11,0
10.286,-1.1337168954319448e-05,11,0
10.288,-5.406414384543897e-06,11,0
10.29,-3.1883363982516655e-07,11,0
10.292,3.774322853337617e-06,11,0
10.294,6.760709099937423e-06,11,0
10.296,8.571512756623944e-06,11,0
10.298,9.184510294201037e-06,11,0
10.3,8.625278751098174e-06,11,0
10.302,6.966260494225167e-06,11,0
10.304,4.323479164458252e-06,11,0
10.306,8.509443023779901e-07,11,0
10.308,-3.266919870456919e-06,11,0
10.31,-7.824239464429697e-06,11,0
10.312,-1.260335056234098e-05,11,0
10.314,-1.7384470871060382e-05,11,0
10.316,-2.195479799565053e-05,11,0
10.318,-2.6116574309733947e-05,11,0
10.32,-2.969378818674788e-05,11,0
10.322,-3.253730775876288e-05,11,0
10.324,-3.452836130031985e-05,11,0
10.326,-3.5580385064598034e-05,11,0
10.328,-3.5639356220031475e-05,11,0
10.33,-3.468282002131965e-05,11,0
10.332,-3.2717907574217546e-05,11,0
10.334,-2.977870177265636e-05,11,0
10.336,-2.5923290879345224e-05,11,0
10.338,-2.1230717956671103e-05,11,0
10.34,-1.579784663914438e-05,11,0
10.342,-9.736033821881898e-06,11,0
10.344,-3.16748523661583e-06,11,0
10.346,3.77875933648236e-06,11,0
10.348,1.0971155029456136e-05,11,0
10.35,1.8280108172028343e-05,11,0
10.352,2.558222757331596e-05,11,0
10.354,3.276391220217916e-05,11,0
10.356,3.972379403322968e-05,11,0
10.358,4.637372351937108e-05,11,0
10.36,5.2638319369898006e-05,11,0
10.362,5.845343248297304e-05,11,0
10.364,6.37640243282855e-05,11,0
10.366,6.852190890216819e-05,11,0
10.368,7.268366022527539e-05,11,0
10.37,7.620887374072361e-05,11,0
10.372,7.905895474295928e-05,11,0
10.374,8.1196642879715e-05,11,0
10.376,8.258645804860203e-05,11,0
10.378,8.319611502469019e-05,11,0
10.38,8.299875523037481e-05,11,0
10.382,8.197568973432497e-05,11,0
10.384,8.011930295514758e-05,11,0
10.386,7.743580767422739e-05,11,0
10.388,7.394760901167193e-05,11,0
10.39,6.96951053776167e-05,11,0
10.392,6.473782557782934e-05,11,0
10.394,5.915486625369558e-05,11,0
10.396,5.304465816368197e-05,11,0
10.398,4.652413988303785e-05,11,0
10.4,3.972739727184659e-05,11,0
10.402,3.280371064536253e-05,11,0
10.404,2.5914800489471512e-05,11,0
10.406,1.9230985002206692e-05,11,0
10.408,1.2926037057382756e-05,11,0
10.41,7.170751846017506e-06,11,0
10.412,2.125527051747604e-06,11,0
10.414,-2.067499390754125e-06,11,0
10.416,-5.292095858335619e-06,11,0
10.418,-7.464733536587967e-06,11,0
10.42,-8.540003788240297e-06,11,0
10.422,-8.514256273183728e-06,11,0
10.424,-7.4271824318448604e-06,11,0
10.426,-5.361183042920798e-06,11,0
10.428,-2.4384651009810124e-06,11,0
10.43,1.18407844911077e-06,11,0
10.432,5.322032703581173e-06,11,0
10.434,9.77236102206733e-06,11,0
10.436,1.4323591603176656e-05,11,0
10.438,1.8766698034961463e-05,11,0
10.44,2.2905946693035903e-05,11,0
10.442,2.656888273150206e-05,11,0
10.444,2.9614629354315226e-05,11,0
10.446,3.193986101011825e-05,11,0
10.448,3.34821540426194e-05,11,0
10.45,3.422075466554797e-05,11,0
10.452,3.417499175849115e-05,11,0
10.454,3.3400632273527614e-05,11,0
10.456,3.198455110858462e-05,11,0
10.458,3.003819019945166e-05,11,0
10.46,2.7690331522106487e-05,11,0
10.462,2.5079651355895952e-05,11,0
10.464,2.2347389088523083e-05,11,0
10.466,1.963032498862054e-05,11,0
10.468,1.7054194578690108e-05,11,0
10.47,1.4727713012415928e-05,11,0
10.472,1.273748948195697e-05,11,0
10.474,1.1144169305616148e-05,11,0
10.476,9.980094193525298e-06,11,0
10.478,9.248649344637668e-06,11,0
10.48,8.925317411424291e-06,11,0
10.482,8.96030380852326e-06,11,0
10.484,9.282442068570684e-06,11,0
10.486,9.80395866302622e-06,11,0
10.488,1.042563056228079e-05,11,0
10.49,1.1041940676184546e-05,11,0
10.492,1.1545972851748338e-05,11,0
10.494,1.1833896543419484e-05,11,0
10.496,1.1808962305867823e-05,11,0
10.498,1.1385023445667876e-05,11,0
10.5,1.048971216077268e-05,11,0
10.502,9.067446762680412e-06,11,0
10.504,7.082388091764326e-06,11,0
10.506,4.521340753593412e-06,11,0
10.508,1.3964641013860916e-06,11,0
10.51,-2.252458833302128e-06,11,0
10.512,-6.356531547509392e-06,11,0
10.514,-1.081738042497882e-05,11,0
10.516,-1.5508168485515136e-05,11,0
10.518,-2.0276088562706943e-05,11,0
10.52,-2.4946337324261068e-05,11,0
10.522,-2.9327545814471916e-05,11,0
10.524,-3.321860449941704e-05,11,0
10.526,-3.641668875315149e-05,11,0
10.528,-3.8726100724095183e-05,11,0
10.53,-3.996740735720953e-05,11,0
10.532,-3.9986329548096656e-05,11,0
10.534,-3.8661891325300176e-05,11,0
10.536,-3.591341690896211e-05,11,0
10.538,-3.170604252828342e-05,11,0
10.54,-2.6054485636502995e-05,11,0
10.542,-1.9024888805709305e-05,11,0
10.544,-1.0734633605476148e-05,11,0
10.546,-1.3501081411090455e-06,11,0
10.548,8.917483260097564e-06,11,0
10.55,1.981806136422901e-05,11,0
10.552,3.107005285630843e-05,11,0
10.554,4.236886342519615e-05,11,0
10.556,5.3396161103661405e-05,11,0
10.558,6.382979544508777e-05,11,0
10.56,7.33542119925731e-05,11,0
10.562,8.16711266566086e-05,11,0
10.564,8.851005816935725e-05,11,0
10.566,9.363819185342413e-05,11,0
10.568,9.6869049512595e-05,11,0
10.57,9.806956989572238e-05,11,0
10.572,9.716538082120668e-05,11,0
10.574,9.414415855134297e-05,11,0
10.576,8.905696710173398e-05,11,0
10.578,8.201740471821945e-05,11,0
10.58,7.319837271175782e-05,11,0
10.582,6.28263837735444e-05,11,0
10.584,5.117351658672461e-05,11,0
10.586,3.85473514652875e-05,11,0
10.588,2.5279444869090465e-05,11,0
10.59,1.1713061436908908e-05,11,0
10.592,-1.809075042741084e-06,11,0
10.594,-1.495632715017542e-05,11,0
10.596,-2.7420444447918927e-05,11,0
10.598,-3.892423321734128e-05,11,0
10.6,-4.922835284007215e-05,11,0
