t_s,sinal_filtrado,janela
31.516,-0.00023931669630885744,32
31.518,-0.00024343194656852035,32
31.52,-0.0002466923459117708,32
31.522,-0.00024906665400864465,32
31.524,-0.0002505485693052458,32
31.526,-0.0002511569566724929,32
31.528,-0.0002509354759930549,32
31.53,-0.00024995145839014056,32
31.532,-0.0002482938436466851,32
31.534,-0.00024607006855482515,32
31.536,-0.00024340195319221312,32
31.538,-0.00024042080694201568,32
31.54,-0.00023726210434240065,32
31.542,-0.00023406012162243328,32
31.544,-0.00023094287169047044,32
31.546,-0.00022802755719995225,32
31.548,-0.00022541663768192087,32
31.55,-0.00022319454755721107,32
31.552,-0.00022142513902315475,32
31.554,-0.00022015001460290988,32
31.556,-0.00021938797063590624,32
31.558,-0.00021913573258108729,32
31.56,-0.0002193700244579762,32
31.562,-0.0002200508196782738,32
31.564,-0.00022112542310130832,32
31.566,-0.00022253288886831207,32
31.568,-0.0002242082326760284,32
31.57,-0.00022608597237389533,32
31.572,-0.00022810270806440208,32
31.574,-0.00023019867838882136,32
31.576,-0.0002323184376413953,32
31.578,-0.00023441093419559745,32
31.58,-0.00023642930342421343,32
31.582,-0.00023833061518794768,32
31.584,-0.00024007566866776503,32
31.586,-0.00024162877153638672,32
31.588,-0.00024295735225801136,32
31.59,-0.00024403127858213183,32
31.592,-0.0002448218767044699,32
31.594,-0.0002453007938576277,32
31.596,-0.0002454389360595953,32
31.598,-0.0002452056936344143,32
31.6,-0.00024456856496089937,32
31.602,-0.00024349318813179276,32
31.604,-0.00024194376488100816,32
31.606,-0.00023988390557683328,32
31.608,-0.0002372779582841544,32
31.61,-0.00023409283422346356,32
31.612,-0.0002303002087795132,32
31.614,-0.0002258788369710791,32
31.616,-0.00022081665841584431,32
31.618,-0.00021511241239997368,32
31.62,-0.0002087766143332384,32
31.622,-0.00020183190847103817,32
31.624,-0.00019431295621394887,32
31.626,-0.0001862661029454174,32
31.628,-0.0001777490621396206,32
31.63,-0.0001688307584848777,32
31.632,-0.00015959130617991543,32
31.634,-0.00015012191783651834,32
31.636,-0.000140524416320668,32
31.638,-0.00013091001893562572,32
31.64,-0.00012139719265574776,32
31.642,-0.00011210858793285203,32
31.644,-0.0001031672583252161,32
31.646,-9.469248643427296e-05,32
31.648,-8.679553364511411e-05,32
31.65,-7.957554382838675e-05,32
31.652,-7.311573650453183e-05,32
31.654,-6.747999709609793e-05,32
31.656,-6.271002572517737e-05,32
31.658,-5.8823282534152015e-05,32
31.66,-5.581198568290609e-05,32
31.662,-5.364334207564024e-05,32
31.664,-5.2261042569550864e-05,32
31.666,-5.1587881832396234e-05,32
31.668,-5.152922212312895e-05,32
31.67,-5.1976960051495034e-05,32
31.672,-5.2813698043152385e-05,32
31.674,-5.391693505597062e-05,32
31.676,-5.516319542315158e-05,32
31.678,-5.643203765226701e-05,32
31.68,-5.760981313477134e-05,32
31.682,-5.859293758386315e-05,32
31.684,-5.929038972392526e-05,32
31.686,-5.962522286222808e-05,32
31.688,-5.9535048806555136e-05,32
31.69,-5.897165382442208e-05,32
31.692,-5.7900048610762955e-05,32
31.694,-5.6297286341660086e-05,32
31.696,-5.4151302558863526e-05,32
31.698,-5.14598844819657e-05,32
31.7,-4.822974054207067e-05,32
31.702,-4.447558114850351e-05,32
31.704,-4.0219161733056095e-05,32
31.706,-3.548834267292654e-05,32
31.708,-3.031631646573661e-05,32
31.71,-2.474117782867778e-05,32
31.712,-1.880594276906167e-05,32
31.714,-1.2558979361903946e-05,32
31.716,-6.054656906597339e-06,32
31.718,6.460730633076548e-07,32
31.72,7.475433431688048e-06,32
31.722,1.4359070061810299e-05,32
31.724,2.1216800139205247e-05,32
31.726,2.796377572834028e-05,32
31.728,3.4511985787950464e-05,32
31.73,4.077209708771141e-05,32
31.732,4.6655695761388254e-05,32
31.734,5.207796582259396e-05,32
31.736,5.696072466906522e-05,32
31.738,6.123558951286979e-05,32
31.74,6.484695556452368e-05,32
31.742,6.775447771081286e-05,32
31.744,6.993485308145914e-05,32
31.746,7.138284465706722e-05,32
31.748,7.211159693089237e-05,32
31.75,7.215232892782467e-05,32
31.752,7.155344843775744e-05,32
31.754,7.03790615918209e-05,32
31.756,6.87068199503548e-05,32
31.758,6.662509047474809e-05,32
31.76,6.422953771458627e-05,32
31.762,6.161932823930033e-05,32
31.764,5.889326224597624e-05,32
31.766,5.614617574810312e-05,32
31.768,5.346592366410505e-05,32
31.77,5.0931155106321407e-05,32
31.772,4.8609951199799815e-05,32
31.774,4.6559247620934485e-05,32
31.776,4.4824847579128305e-05,32
31.778,4.344177911594536e-05,32
31.78,4.24347757202953e-05,32
31.782,4.1818740574185694e-05,32
31.784,4.159914393111953e-05,32
31.786,4.1772358271297726e-05,32
31.788,4.232595413534477e-05,32
31.79,4.3238986674662006e-05,32
31.792,4.4482316865142034e-05,32
31.794,4.601902948445144e-05,32
31.796,4.7805023330592775e-05,32
31.798,4.978985172499127e-05,32
31.8,5.1917877239357535e-05,32
31.802,5.412976702250848e-05,32
31.804,5.636429469727324e-05,32
31.806,5.856034768682265e-05,32
31.808,6.065898976450196e-05,32
31.81,6.260541383425402e-05,32
31.812,6.435064028931738e-05,32
31.814,6.585286459294463e-05,32
31.816,6.707842313205753e-05,32
31.818,6.800240823648962e-05,32
31.82,6.86089937988633e-05,32
31.822,6.88915229477719e-05,32
31.824,6.88523841705876e-05,32
31.826,6.850269450568671e-05,32
31.828,6.786181989337117e-05,32
31.83,6.695676997846424e-05,32
31.832,6.582148917342927e-05,32
31.834,6.449602935428913e-05,32
31.836,6.302555176228048e-05,32
31.838,6.145909299915555e-05,32
31.84,5.9848056380725616e-05,32
31.842,5.82444452894282e-05,32
31.844,5.6698917020668587e-05,32
31.846,5.525878679759477e-05,32
31.848,5.3966143358825256e-05,32
31.85,5.285624315656908e-05,32
31.852,5.195632447844098e-05,32
31.854,5.128492810476176e-05,32
31.856,5.0851741464614965e-05,32
31.858,5.0657919146692e-05,32
31.86,5.0696790934521786e-05,32
31.862,5.0954856723178335e-05,32
31.864,5.1412981931981446e-05,32
31.866,5.2047730532004015e-05,32
31.868,5.283278209019589e-05,32
31.87,5.374036328444847e-05,32
31.872,5.474259617374793e-05,32
31.874,5.5812649707489774e-05,32
31.876,5.692559442698373e-05,32
31.878,5.8058905962311e-05,32
31.88,5.9192631041999584e-05,32
31.882,6.0309299240871714e-05,32
31.884,6.139370816066837e-05,32
31.886,6.243270962080563e-05,32
31.888,6.3415078279495e-05,32
31.89,6.433147118449475e-05,32
31.892,6.517441773884937e-05,32
31.894,6.593824103533296e-05,32
31.896,6.661881678828033e-05,32
31.898,6.72131243522015e-05,32
31.9,6.771861914519931e-05,32
31.902,6.81325261917354e-05,32
31.904,6.845119066031785e-05,32
31.906,6.866961613200313e-05,32
31.908,6.878129180279027e-05,32
31.91,6.877837497658536e-05,32
31.912,6.865225719775988e-05,32
31.914,6.839449012135252e-05,32
31.916,6.799797790591169e-05,32
31.918,6.745827695738102e-05,32
31.92,6.677481291782876e-05,32
31.922,6.595184398799088e-05,32
31.924,6.499905683414178e-05,32
31.926,6.393175250540465e-05,32
31.928,6.27706453025295e-05,32
31.93,6.154134159756469e-05,32
31.932,6.027357525163708e-05,32
31.934,5.900025381240515e-05,32
31.936,5.7756339877416576e-05,32
31.938,5.657758384727056e-05,32
31.94,5.5499145259615485e-05,32
31.942,5.455417414343146e-05,32
31.944,5.377245076773417e-05,32
31.946,5.317918987426848e-05,32
