t_s,sinal_filtrado,janela
14.96,1.0014656483457808e-05,30
14.962,1.352508736691826e-05,30
14.964,1.7191170184236964e-05,30
14.966,2.0971145680103942e-05,30
14.968,2.481209344918013e-05,30
14.97,2.864951608068223e-05,30
14.972,3.240762407919203e-05,30
14.974,3.6000410872934045e-05,30
14.976,3.933348355728423e-05,30
14.978,4.230654466082871e-05,30
14.98,4.4816425370787434e-05,30
14.982,4.676061381642985e-05,30
14.984,4.804123680256476e-05,30
14.986,4.8569388186749816e-05,30
14.988,4.826955999624935e-05,30
14.99,4.70837973510196e-05,30
14.992,4.497514318281617e-05,30
14.994,4.192998213538878e-05,30
14.996,3.795900950794986e-05,30
14.998,3.309672245010882e-05,30
15.0,2.7399542734714924e-05,31
15.002,2.0942883034054667e-05,31
15.004,1.3817581480127385e-05,31
15.006,6.126107340153489e-06,31
15.008,-2.0211779819576528e-06,31
15.01,-1.0509542004859741e-05,31
15.012,-1.922306917970405e-05,31
15.014,-2.8047365003039526e-05,31
15.016,-3.68715694001356e-05,31
15.018,-4.558948582629038e-05,31
15.02,-5.4099757347009885e-05,31
15.022,-6.230521846915379e-05,31
15.024,-7.011173972238955e-05,31
15.026,-7.742699046353754e-05,31
15.028,-8.415954279026462e-05,31
15.03,-9.02186491174047e-05,31
15.032,-9.551492285954832e-05,31
15.034,-9.996209916266448e-05,31
15.036,-0.00010348001181705236,31
15.038,-0.00010599876811816668,31
15.04,-0.00010746378361152952,31
15.042,-0.00010784098664338434,31
15.044,-0.00010712133321061425,31
15.046,-0.00010532388847099204,31
15.048,-0.00010249706460946537,31
15.05,-9.871800271812604e-05,31
15.052,-9.409040468240461e-05,31
15.054,-8.874126895373282e-05,31
15.056,-8.281694408471558e-05,31
15.058,-7.647874433431683e-05,31
15.06,-6.989818084558795e-05,31
15.062,-6.325175776550377e-05,31
15.064,-5.671531681640232e-05,31
15.066,-5.045805232308434e-05,31
15.068,-4.4636468067449326e-05,31
15.07,-3.9388623934344874e-05,31
15.072,-3.482900802982344e-05,31
15.074,-3.104431871807335e-05,31
15.076,-2.809041023554915e-05,31
15.078,-2.5990650400335643e-05,31
15.08,-2.473589728083009e-05,31
15.082,-2.4286154107318057e-05,31
15.084,-2.45737132269586e-05,31
15.086,-2.5507348912739445e-05,31
15.088,-2.6976993744931108e-05,31
15.09,-2.885840406900853e-05,31
15.092,-3.101754874370564e-05,31
15.094,-3.331471673263503e-05,31
15.096,-3.560850064637148e-05,31
15.098,-3.775981500041743e-05,31
15.1,-3.963597817173707e-05,31
15.102,-4.1114708698571846e-05,31
15.104,-4.208776346068317e-05,31
15.106,-4.246396429317818e-05,31
15.108,-4.217153042785997e-05,31
15.11,-4.115985933110462e-05,31
15.112,-3.940103281736047e-05,31
15.114,-3.689128659782365e-05,31
15.116,-3.365250832704913e-05,31
15.118,-2.973362876718168e-05,31
15.12,-2.5211609083513053e-05,31
15.122,-2.019159222195868e-05,31
15.124,-1.4805676091866756e-05,31
15.126,-9.209771286023504e-06,31
15.128,-3.5782341954282577e-06,31
15.13,1.9035974975200249e-06,31
15.132,7.048349988593161e-06,31
15.134,1.1676062585398052e-05,31
15.136,1.562304732240788e-05,31
15.138,1.8749198316906e-05,31
15.14,2.0943097390374048e-05,31
15.142,2.2124634577110596e-05,31
15.144,2.224520955714764e-05,31
15.146,2.1285858432886397e-05,31
15.148,1.925384822014336e-05,31
15.15,1.617838842537425e-05,31
15.152,1.2106101457084908e-05,31
15.154,7.09676386963848e-06,31
15.156,1.2196305290647815e-06,31
15.158,-5.44951631839447e-06,31
15.16,-1.2830520638233473e-05,31
15.162,-2.084012305973513e-05,31
15.164,-2.9392247411540903e-05,31
15.166,-3.839725861614362e-05,31
15.168,-4.7760292617455166e-05,31
15.17,-5.737896039783296e-05,31
15.172,-6.714091763809347e-05,31
15.174,-7.692188491452366e-05,31
15.176,-8.658465090993265e-05,31
15.178,-9.597943634248368e-05,31
15.18,-0.00010494584935063153,31
15.182,-0.00011331659303629575,31
15.184,-0.00012092304494828784,31
15.186,-0.00012760268507620832,31
15.188,-0.0001332080148818667,31
