t_s,sinal_filtrado,janela,classificacao
36.318,2.4700749261006345e-05,73,1
36.32,2.458333238690896e-05,73,1
36.322,2.4730488722808088e-05,73,1
36.324,2.514101866113524e-05,73,1
36.326,2.58080744373518e-05,73,1
36.328,2.6720473687787604e-05,73,1
36.33,2.7864074910613448e-05,73,1
36.332,2.922302695479344e-05,73,1
36.334,3.078071304726181e-05,73,1
36.336,3.2520280421649965e-05,73,1
36.338,3.4424770103855666e-05,73,1
36.34,3.647697069056002e-05,73,1
36.342,3.865914271230277e-05,73,1
36.344,4.095269409373977e-05,73,1
36.346,4.333779752597693e-05,73,1
36.348,4.579290061987234e-05,73,1
36.35,4.82941226881658e-05,73,1
36.352,5.081462180572656e-05,73,1
36.354,5.332407048028448e-05,73,1
36.356,5.578836047444093e-05,73,1
36.358,5.816960921517846e-05,73,1
36.36,6.042650295367561e-05,73,1
36.362,6.251497382105768e-05,73,1
36.364,6.438915721767747e-05,73,1
36.366,6.600254060326556e-05,73,1
36.368,6.730922997772853e-05,73,1
36.37,6.826532843533256e-05,73,1
36.372,6.883050312247012e-05,73,1
36.374,6.896985279161972e-05,73,1
36.376,6.865613853598657e-05,73,1
36.378,6.787230964631302e-05,73,1
36.38,6.661408240978579e-05,73,1
36.382,6.489217701887734e-05,73,1
36.384,6.273376790932808e-05,73,1
36.386,6.0182797929185725e-05,73,1
36.388,5.729900578362019e-05,73,1
36.39,5.415573184071145e-05,73,1
36.392,5.0836731502951805e-05,73,1
36.394,4.743231102706986e-05,73,1
36.396,4.403511715191212e-05,73,1
36.398,4.073589565405544e-05,73,1
36.4,3.761951436756552e-05,73,1
36.402,3.476151017412849e-05,73,1
36.404,3.222534022227653e-05,73,1
36.406,3.0060415674036685e-05,73,1
36.408,2.8300926971326748e-05,73,1
36.41,2.6965449530548555e-05,73,1
36.412,2.6057311616622115e-05,73,1
36.414,2.5565680431270376e-05,73,1
36.416,2.5467275245227467e-05,73,1
36.418,2.572855078462092e-05,73,1
36.42,2.6308126653727995e-05,73,1
36.422,2.7159214465800268e-05,73,1
36.424,2.823184207018989e-05,73,1
36.426,2.947475886684868e-05,73,1
36.428,3.0836969475177404e-05,73,1
36.43,3.226887613854188e-05,73,1
36.432,3.3723048566733645e-05,73,1
36.434,3.5154696885416137e-05,73,1
36.436,3.652196673976535e-05,73,1
36.438,3.778617181560703e-05,73,1
36.44,3.8912038617656256e-05,73,1
36.442,3.9868000833554246e-05,73,1
36.444,4.0626560647790766e-05,73,1
36.446,4.1164713687690815e-05,73,1
36.448,4.146440621462296e-05,73,1
36.45,4.151297295946672e-05,73,1
36.452,4.130349884933714e-05,73,1
36.454,4.083505642882197e-05,73,1
36.456,4.01127973957394e-05,73,1
36.458,3.914791152945884e-05,73,1
36.46,3.795747673697195e-05,73,1
36.462,3.656420009030653e-05,73,1
36.464,3.499602877953298e-05,73,1
36.466,3.32856188872531e-05,73,1
36.468,3.146965944156036e-05,73,1
36.47,2.9588027982852216e-05,73,1
36.472,2.7682731782547407e-05,73,1
36.474,2.579661531375804e-05,73,1
36.476,2.3971882090281143e-05,73,1
36.478,2.2248533490171928e-05,73,1
36.48,2.066283994665952e-05,73,1
36.482,1.9245951717705583e-05,73,1
36.484,1.8022747566131223e-05,73,1
36.486,1.7010993740767824e-05,73,1
36.488,1.6220831553649947e-05,73,1
36.49,1.565456676496495e-05,73,1
36.492,1.530673836804225e-05,73,1
36.494,1.5164479628521596e-05,73,1
36.496,1.5208201851718016e-05,73,1
